            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445003.500000000, A.D. 1982-Feb-03 00:00:00.0000, -1.377648750631905E+09, -4.217276906329287E+08,  6.211571839918052E+07,  2.315236770012298E+00, -9.253986614824939E+00,  6.979047113479897E-02,
2445004.500000000, A.D. 1982-Feb-04 00:00:00.0000, -1.377448474824797E+09, -4.225271505048540E+08,  6.212172923098914E+07,  2.320750123065606E+00, -9.251995956608555E+00,  6.933465760304491E-02,
2445005.500000000, A.D. 1982-Feb-05 00:00:00.0000, -1.377247732431219E+09, -4.233264340024351E+08,  6.212769936271854E+07,  2.326033259702708E+00, -9.249948362057314E+00,  6.887242013593919E-02,
2445006.500000000, A.D. 1982-Feb-06 00:00:00.0000, -1.377046539211288E+09, -4.241255422685603E+08,  6.213363111670497E+07,  2.331194927871983E+00, -9.247924278848062E+00,  6.843672083376484E-02,
2445007.500000000, A.D. 1982-Feb-07 00:00:00.0000, -1.376844907909551E+09, -4.249244756944395E+08,  6.213952600414492E+07,  2.336165526166214E+00, -9.245925110252449E+00,  6.803284736032378E-02,
2445008.500000000, A.D. 1982-Feb-08 00:00:00.0000, -1.376642854377911E+09, -4.257232407061896E+08,  6.214538901543668E+07,  2.340959664032935E+00, -9.244034899975391E+00,  6.770377985921394E-02,
2445009.500000000, A.D. 1982-Feb-09 00:00:00.0000, -1.376440391384434E+09, -4.265218541709800E+08,  6.215123019094706E+07,  2.345722867294987E+00, -9.242425896842091E+00,  6.752514883973015E-02,
2445010.500000000, A.D. 1982-Feb-10 00:00:00.0000, -1.376237510401237E+09, -4.273203323183029E+08,  6.215705730612761E+07,  2.350585007135214E+00, -9.240873127944246E+00,  6.736704726363207E-02,
2445011.500000000, A.D. 1982-Feb-11 00:00:00.0000, -1.376034211054643E+09, -4.281186821364154E+08,  6.216287397638293E+07,  2.355441926749886E+00, -9.239482972972111E+00,  6.729518008021573E-02,
2445012.500000000, A.D. 1982-Feb-12 00:00:00.0000, -1.375830485145903E+09, -4.289169178048925E+08,  6.216868690844683E+07,  2.360451148039469E+00, -9.238204278866080E+00,  6.726672731264216E-02,
2445013.500000000, A.D. 1982-Feb-13 00:00:00.0000, -1.375626320868873E+09, -4.297150478647500E+08,  6.217449940330176E+07,  2.365622077686616E+00, -9.237039035956867E+00,  6.728303660313228E-02,
2445014.500000000, A.D. 1982-Feb-14 00:00:00.0000, -1.375421700031375E+09, -4.305130782132455E+08,  6.218031291220301E+07,  2.371009772510651E+00, -9.235895130524010E+00,  6.729027640150553E-02,
2445015.500000000, A.D. 1982-Feb-15 00:00:00.0000, -1.375216600198357E+09, -4.313110083646995E+08,  6.218612513507994E+07,  2.376714170004178E+00, -9.234658006416783E+00,  6.722107392212351E-02,
2445016.500000000, A.D. 1982-Feb-16 00:00:00.0000, -1.375011003901484E+09, -4.321088190909213E+08,  6.219192453350464E+07,  2.382440846604450E+00, -9.233161002477928E+00,  6.701488164060265E-02,
2445017.500000000, A.D. 1982-Feb-17 00:00:00.0000, -1.374804913093386E+09, -4.329064974809283E+08,  6.219770470853908E+07,  2.388205160135848E+00, -9.231586622196595E+00,  6.676785879650504E-02,
2445018.500000000, A.D. 1982-Feb-18 00:00:00.0000, -1.374598322846915E+09, -4.337040302312894E+08,  6.220345844199321E+07,  2.393954447433282E+00, -9.229795709087744E+00,  6.641052869133013E-02,
2445019.500000000, A.D. 1982-Feb-19 00:00:00.0000, -1.374391239205114E+09, -4.345014017811261E+08,  6.220917841431478E+07,  2.399621246030305E+00, -9.227842227288795E+00,  6.597996931902150E-02,
2445020.500000000, A.D. 1982-Feb-20 00:00:00.0000, -1.374183674246403E+09, -4.352985984823970E+08,  6.221485886870223E+07,  2.405098685537888E+00, -9.225776546885358E+00,  6.551035931144655E-02,
2445021.500000000, A.D. 1982-Feb-21 00:00:00.0000, -1.373975643086775E+09, -4.360956127283354E+08,  6.222049747126202E+07,  2.410384258375808E+00, -9.223612403897977E+00,  6.501013222704488E-02,
2445022.500000000, A.D. 1982-Feb-22 00:00:00.0000, -1.373767169511014E+09, -4.368924415713286E+08,  6.222609504968320E+07,  2.415368818753294E+00, -9.221547739006608E+00,  6.459132404332601E-02,
2445023.500000000, A.D. 1982-Feb-23 00:00:00.0000, -1.373558265496830E+09, -4.376890993817493E+08,  6.223166041979782E+07,  2.420360699068886E+00, -9.219594752741948E+00,  6.423212513731169E-02,
2445024.500000000, A.D. 1982-Feb-24 00:00:00.0000, -1.373348936373298E+09, -4.384855891481785E+08,  6.223719571086811E+07,  2.425206042040318E+00, -9.217694495373410E+00,  6.391512771263175E-02,
