            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2455554.500000000, A.D. 2010-Dec-24 00:00:00.0000,  7.345594700815738E+08,  8.773346063264570E+07, -1.681348168291149E+07, -1.706837960440082E+00,  1.359692772627200E+01, -1.825816666062519E-02,
2455555.500000000, A.D. 2010-Dec-25 00:00:00.0000,  7.344110489907064E+08,  8.890807288579693E+07, -1.681504152909728E+07, -1.727589567834688E+00,  1.359284074702185E+01, -1.784427175512882E-02,
2455556.500000000, A.D. 2010-Dec-26 00:00:00.0000,  7.342609634423269E+08,  9.008248891536239E+07, -1.681655808146838E+07, -1.748011666813069E+00,  1.359280493537172E+01, -1.727565271536413E-02,
2455557.500000000, A.D. 2010-Dec-27 00:00:00.0000,  7.341089882088639E+08,  9.125675578058718E+07, -1.681803211649568E+07, -1.769024674700450E+00,  1.358964268345088E+01, -1.682012662175314E-02,
2455558.500000000, A.D. 2010-Dec-28 00:00:00.0000,  7.339551747664233E+08,  9.243085691087902E+07, -1.681946332212147E+07, -1.792121279332578E+00,  1.358747286433749E+01, -1.636131237785587E-02,
2455559.500000000, A.D. 2010-Dec-29 00:00:00.0000,  7.337994833183217E+08,  9.360458260056321E+07, -1.682086026210209E+07, -1.811306668731496E+00,  1.358335696900702E+01, -1.592243056827147E-02,
2455560.500000000, A.D. 2010-Dec-30 00:00:00.0000,  7.336420358908530E+08,  9.477809605552290E+07, -1.682221527246352E+07, -1.833222156613515E+00,  1.358016737341139E+01, -1.548198171210302E-02,
2455561.500000000, A.D. 2010-Dec-31 00:00:00.0000,  7.334828447525876E+08,  9.595128104086709E+07, -1.682353185194339E+07, -1.852338498559598E+00,  1.357788813833603E+01, -1.496709951070851E-02,
2455562.500000000, A.D. 2011-Jan-01 00:00:00.0000,  7.333218552053175E+08,  9.712425145583832E+07, -1.682480680375339E+07, -1.873164515685849E+00,  1.357358243732614E+01, -1.455327307433318E-02,
2455563.500000000, A.D. 2011-Jan-02 00:00:00.0000,  7.331592294197853E+08,  9.829697234442376E+07, -1.682603929681807E+07, -1.892662396256412E+00,  1.357319993779670E+01, -1.397705277918782E-02,
2455564.500000000, A.D. 2011-Jan-03 00:00:00.0000,  7.329947566515840E+08,  9.946955260050263E+07, -1.682722775639918E+07, -1.913601321322847E+00,  1.356994280311412E+01, -1.351652397495151E-02,
2455565.500000000, A.D. 2011-Jan-04 00:00:00.0000,  7.328284852773669E+08,  1.006419619236906E+08, -1.682837234551579E+07, -1.936194088719686E+00,  1.356825006980524E+01, -1.302543886021645E-02,
2455566.500000000, A.D. 2011-Jan-05 00:00:00.0000,  7.326603255309936E+08,  1.018140199166227E+08, -1.682948127697058E+07, -1.955552378838297E+00,  1.356381412498682E+01, -1.259335190250432E-02,
2455567.500000000, A.D. 2011-Jan-06 00:00:00.0000,  7.324904305420796E+08,  1.029858646826792E+08, -1.683054745817040E+07, -1.977451838609993E+00,  1.356110571811224E+01, -1.212901336274363E-02,
2455568.500000000, A.D. 2011-Jan-07 00:00:00.0000,  7.323187672011584E+08,  1.041573840760665E+08, -1.683157485009218E+07, -1.996545172703443E+00,  1.355851181060282E+01, -1.161769697730097E-02,
2455569.500000000, A.D. 2011-Jan-08 00:00:00.0000,  7.321453032156110E+08,  1.053287015010403E+08, -1.683255951870609E+07, -2.017953985685053E+00,  1.355441956617160E+01, -1.119643734060816E-02,
