            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445420.500000000, A.D. 1983-Mar-27 00:00:00.0000, -1.124981247865417E+09, -2.598103091445297E+09,  4.944004116199255E+06,  6.198118490880113E+00, -3.024193574174719E+00, -9.170800678235880E-02,
2445421.500000000, A.D. 1983-Mar-28 00:00:00.0000, -1.124445707118269E+09, -2.598364325149206E+09,  4.936077179993272E+06,  6.198603329551264E+00, -3.022867667549435E+00, -9.176670662527942E-02,
2445422.500000000, A.D. 1983-Mar-29 00:00:00.0000, -1.123910129115519E+09, -2.598625441421594E+09,  4.928158799343944E+06,  6.199125132005299E+00, -3.021503193682711E+00, -9.148153582314222E-02,
2445423.500000000, A.D. 1983-Mar-30 00:00:00.0000, -1.123374485632585E+09, -2.598886445078971E+09,  4.920258868542314E+06,  6.200005640177431E+00, -3.020257453448408E+00, -9.148663646778488E-02,
2445424.500000000, A.D. 1983-Mar-31 00:00:00.0000, -1.122838779835104E+09, -2.599147339932763E+09,  4.912345199131727E+06,  6.200544524493098E+00, -3.018959584621892E+00, -9.166195101062113E-02,
2445425.500000000, A.D. 1983-Apr-01 00:00:00.0000, -1.122303029622772E+09, -2.599408120797882E+09,  4.904426759610891E+06,  6.201123288878057E+00, -3.017644757619136E+00, -9.164712874405945E-02,
2445426.500000000, A.D. 1983-Apr-02 00:00:00.0000, -1.121767229106296E+09, -2.599668789124486E+09,  4.896502155517936E+06,  6.201605688187491E+00, -3.016328339829468E+00, -9.177090569525226E-02,
2445427.500000000, A.D. 1983-Apr-03 00:00:00.0000, -1.121231391210762E+09, -2.599929341002456E+09,  4.888579227793455E+06,  6.202113655444477E+00, -3.014976233624274E+00, -9.160500004385086E-02,
2445428.500000000, A.D. 1983-Apr-04 00:00:00.0000, -1.120695495576947E+09, -2.600189779843212E+09,  4.880665651938677E+06,  6.202858475813769E+00, -3.013706926874765E+00, -9.166071817340415E-02,
2445429.500000000, A.D. 1983-Apr-05 00:00:00.0000, -1.120159550833086E+09, -2.600450106839326E+09,  4.872738920200348E+06,  6.203234295326936E+00, -3.012360597817942E+00, -9.173913372663045E-02,
2445430.500000000, A.D. 1983-Apr-06 00:00:00.0000, -1.119623566907689E+09, -2.600710316507425E+09,  4.864822789106727E+06,  6.203873035652243E+00, -3.011031552197154E+00, -9.153050380891692E-02,
2445431.500000000, A.D. 1983-Apr-07 00:00:00.0000, -1.119087519017558E+09, -2.600970415081834E+09,  4.856911890493870E+06,  6.204595726063540E+00, -3.009764384768792E+00, -9.163672148295476E-02,
2445432.500000000, A.D. 1983-Apr-08 00:00:00.0000, -1.118551418919572E+09, -2.601230402010190E+09,  4.848991668772697E+06,  6.205159882452068E+00, -3.008453472879460E+00, -9.167098712879174E-02,
2445433.500000000, A.D. 1983-Apr-09 00:00:00.0000, -1.118015264039334E+09, -2.601490277493315E+09,  4.841064552740693E+06,  6.205782618115747E+00, -3.007179214336356E+00, -9.187686787367833E-02,
2445434.500000000, A.D. 1983-Apr-10 00:00:00.0000, -1.117479071397443E+09, -2.601750039478996E+09,  4.833118556306243E+06,  6.206053528410625E+00, -3.005812029483632E+00, -9.197703603071172E-02,
2445435.500000000, A.D. 1983-Apr-11 00:00:00.0000, -1.116942848876339E+09, -2.602009682220381E+09,  4.825182639097452E+06,  6.206596795433412E+00, -3.004459129757772E+00, -9.174723791134842E-02,
2445436.500000000, A.D. 1983-Apr-12 00:00:00.0000, -1.116406571057867E+09, -2.602269211899633E+09,  4.817252109826684E+06,  6.207169560952857E+00, -3.003159304496120E+00, -9.184961864877939E-02,
2445437.500000000, A.D. 1983-Apr-13 00:00:00.0000, -1.115870256030759E+09, -2.602528625583364E+09,  4.809319339656711E+06,  6.207558120996881E+00, -3.001785162605481E+00, -9.171650165451251E-02,
2445438.500000000, A.D. 1983-Apr-14 00:00:00.0000, -1.115333894497453E+09, -2.602787922484437E+09,  4.801404752341628E+06,  6.208245687986814E+00, -3.000471451841140E+00, -9.154859267694615E-02,
2445439.500000000, A.D. 1983-Apr-15 00:00:00.0000, -1.114797476380370E+09, -2.603047106450672E+09,  4.793496478871822E+06,  6.208836080923891E+00, -2.999149743894204E+00, -9.146810822920237E-02,
2445440.500000000, A.D. 1983-Apr-16 00:00:00.0000, -1.114260998479494E+09, -2.603306177344740E+09,  4.785600536338091E+06,  6.209681950104055E+00, -2.997881133052344E+00, -9.136709593915127E-02,
2445441.500000000, A.D. 1983-Apr-17 00:00:00.0000, -1.113724447003432E+09, -2.603565141433177E+09,  4.777693866477013E+06,  6.210392074956447E+00, -2.996642209245096E+00, -9.170001142139483E-02,
