            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2451278.500000000, A.D. 1999-Apr-10 00:00:00.0000, -2.997987859480658E+09, -8.569432555347127E+09,  6.212144436000429E+09, -2.155336978710351E+00, -1.392792408159011E+01,  1.006168523128380E+01,
2451279.500000000, A.D. 1999-Apr-11 00:00:00.0000, -2.998174079469938E+09, -8.570635924791485E+09,  6.213013763299809E+09, -2.155310922741237E+00, -1.392785009655977E+01,  1.006163188634335E+01,
2451280.500000000, A.D. 1999-Apr-12 00:00:00.0000, -2.998360297208362E+09, -8.571839287844368E+09,  6.213883085990795E+09, -2.155284875601711E+00, -1.392777613085984E+01,  1.006157855550900E+01,
2451281.500000000, A.D. 1999-Apr-13 00:00:00.0000, -2.998546512696696E+09, -8.573042644507457E+09,  6.214752404074608E+09, -2.155258837302485E+00, -1.392770218456534E+01,  1.006152523877776E+01,
2451282.500000000, A.D. 1999-Apr-14 00:00:00.0000, -2.998732725935701E+09, -8.574245994782426E+09,  6.215621717552464E+09, -2.155232807793136E+00, -1.392762825774736E+01,  1.006147193614178E+01,
2451283.500000000, A.D. 1999-Apr-15 00:00:00.0000, -2.998918936926136E+09, -8.575449338670953E+09,  6.216491026425579E+09, -2.155206787081400E+00, -1.392755435035317E+01,  1.006141864759653E+01,
2451284.500000000, A.D. 1999-Apr-16 00:00:00.0000, -2.999105145668763E+09, -8.576652676174721E+09,  6.217360330695172E+09, -2.155180775196798E+00, -1.392748046227333E+01,  1.006136537313858E+01,
2451285.500000000, A.D. 1999-Apr-17 00:00:00.0000, -2.999291352164345E+09, -8.577856007295390E+09,  6.218229630362463E+09, -2.155154772136027E+00, -1.392740659351194E+01,  1.006131211276311E+01,
2451286.500000000, A.D. 1999-Apr-18 00:00:00.0000, -2.999477556413641E+09, -8.579059332034637E+09,  6.219098925428664E+09, -2.155128777878086E+00, -1.392733274412590E+01,  1.006125886646447E+01,
2451287.500000000, A.D. 1999-Apr-19 00:00:00.0000, -2.999663758417415E+09, -8.580262650394135E+09,  6.219968215894993E+09, -2.155102792406032E+00, -1.392725891415040E+01,  1.006120563423707E+01,
2451288.500000000, A.D. 1999-Apr-20 00:00:00.0000, -2.999849958176455E+09, -8.581465962375582E+09,  6.220837501762663E+09, -2.155076815684131E+00, -1.392718510352329E+01,  1.006115241607529E+01,
2451289.500000000, A.D. 1999-Apr-21 00:00:00.0000, -3.000036155691454E+09, -8.582669267980610E+09,  6.221706783032895E+09, -2.155050847780640E+00, -1.392711131231239E+01,  1.006109921197558E+01,
2451290.500000000, A.D. 1999-Apr-22 00:00:00.0000, -3.000222350963204E+09, -8.583872567210910E+09,  6.222576059706899E+09, -2.155024888669236E+00, -1.392703754041095E+01,  1.006104602193273E+01,
2451291.500000000, A.D. 1999-Apr-23 00:00:00.0000, -3.000408543992468E+09, -8.585075860068146E+09,  6.223445331785889E+09, -2.154998938350217E+00, -1.392696378779348E+01,  1.006099284594190E+01,
2451292.500000000, A.D. 1999-Apr-24 00:00:00.0000, -3.000594734780004E+09, -8.586279146553995E+09,  6.224314599271082E+09, -2.154972996816587E+00, -1.392689005446963E+01,  1.006093968399805E+01,
2451293.500000000, A.D. 1999-Apr-25 00:00:00.0000, -3.000780923326571E+09, -8.587482426670116E+09,  6.225183862163689E+09, -2.154947064056774E+00, -1.392681634046725E+01,  1.006088653609592E+01,
2451294.500000000, A.D. 1999-Apr-26 00:00:00.0000, -3.000967109632926E+09, -8.588685700418185E+09,  6.226053120464924E+09, -2.154921140059475E+00, -1.392674264581060E+01,  1.006083340223020E+01,
2451295.500000000, A.D. 1999-Apr-27 00:00:00.0000, -3.001153293699826E+09, -8.589888967799871E+09,  6.226922374175999E+09, -2.154895224817786E+00, -1.392666897050406E+01,  1.006078028239575E+01,
2451296.500000000, A.D. 1999-Apr-28 00:00:00.0000, -3.001339475528027E+09, -8.591092228816847E+09,  6.227791623298126E+09, -2.154869318330677E+00, -1.392659531452744E+01,  1.006072717658765E+01,
2451297.500000000, A.D. 1999-Apr-29 00:00:00.0000, -3.001525655118285E+09, -8.592295483470774E+09,  6.228660867832517E+09, -2.154843420601295E+00, -1.392652167784412E+01,  1.006067408480121E+01,
2451298.500000000, A.D. 1999-Apr-30 00:00:00.0000, -3.001711832471358E+09, -8.593498731763330E+09,  6.229530107780383E+09, -2.154817531633100E+00, -1.392644806041710E+01,  1.006062100703175E+01,
