            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2448115.500000000, A.D. 1990-Aug-12 00:00:00.0000,  7.436045631800739E+04,  6.803300544875510E+04, -7.166325729689452E+03,  8.543941504775063E-03,  3.429221376168834E-03, -1.558350404079129E-04,
2448116.500000000, A.D. 1990-Aug-13 00:00:00.0000,  7.509840742507373E+04,  6.832997398581619E+04, -7.179785410727305E+03,  8.538250950257092E-03,  3.445051437217009E-03, -1.557312283742367E-04,
2448117.500000000, A.D. 1990-Aug-14 00:00:00.0000,  7.583586450632714E+04,  6.862831051268704E+04, -7.193236013022324E+03,  8.532505680800240E-03,  3.460887594408894E-03, -1.556248843044435E-04,
2448118.500000000, A.D. 1990-Aug-15 00:00:00.0000,  7.657282282512395E+04,  6.892801550084093E+04, -7.206677317913054E+03,  8.526705498285757E-03,  3.476728567815981E-03, -1.555160119390733E-04,
2448119.500000000, A.D. 1990-Aug-16 00:00:00.0000,  7.730927763201129E+04,  6.922908931092991E+04, -7.220109107385655E+03,  8.520850304584543E-03,  3.492573073465987E-03, -1.554046224542598E-04,
2448120.500000000, A.D. 1990-Aug-17 00:00:00.0000,  7.804522417343193E+04,  6.953153219280385E+04, -7.233531164696593E+03,  8.514940103054076E-03,  3.508419831922707E-03, -1.552907339992678E-04,
2448121.500000000, A.D. 1990-Aug-18 00:00:00.0000,  7.878065770055210E+04,  6.983534428628477E+04, -7.246943274953785E+03,  8.508974999889654E-03,  3.524267577200700E-03, -1.551743711952706E-04,
2448122.500000000, A.D. 1990-Aug-19 00:00:00.0000,  7.951557347819903E+04,  7.014052562272974E+04, -7.260345225652378E+03,  8.502955205301008E-03,  3.540115066122689E-03, -1.550555645837923E-04,
2448123.500000000, A.D. 1990-Aug-20 00:00:00.0000,  8.024996679389077E+04,  7.044707612742514E+04, -7.273736807160149E+03,  8.496881034465557E-03,  3.555961088234056E-03, -1.549343500109903E-04,
2448124.500000000, A.D. 1990-Aug-21 00:00:00.0000,  8.098383296693618E+04,  7.075499562286639E+04, -7.287117813146408E+03,  8.490752908186312E-03,  3.571804476395623E-03, -1.548107679313069E-04,
2448125.500000000, A.D. 1990-Aug-22 00:00:00.0000,  8.171716735757583E+04,  7.106428383298648E+04, -7.300488040946551E+03,  8.484571353155494E-03,  3.587644118183106E-03, -1.546848626110073E-04,
2448126.500000000, A.D. 1990-Aug-23 00:00:00.0000,  8.244996537612367E+04,  7.137494038840916E+04, -7.313847291852657E+03,  8.478337001694425E-03,  3.603478968229178E-03, -1.545566812087033E-04,
