            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2457500.500000000, A.D. 2016-Apr-22 00:00:00.0000,  4.200225308236497E+09, -1.562571372117447E+09, -6.462023076136291E+07,  1.859081633238752E+00,  5.127167048681713E+00, -1.478367525210980E-01,
2457501.500000000, A.D. 2016-Apr-23 00:00:00.0000,  4.200385941213367E+09, -1.562128378041124E+09, -6.463302975118256E+07,  1.859183350306466E+00,  5.127192216575651E+00, -1.484888196092768E-01,
2457502.500000000, A.D. 2016-Apr-24 00:00:00.0000,  4.200546552068594E+09, -1.561685409851308E+09, -6.464588697514427E+07,  1.858515262183129E+00,  5.126664715238878E+00, -1.490522468812614E-01,
2457503.500000000, A.D. 2016-Apr-25 00:00:00.0000,  4.200707073718341E+09, -1.561242484335659E+09, -6.465876555236566E+07,  1.857214915426064E+00,  5.126339015260296E+00, -1.489334950064158E-01,
2457504.500000000, A.D. 2016-Apr-26 00:00:00.0000,  4.200867483648518E+09, -1.560799556109098E+09, -6.467160569108760E+07,  1.856076288616520E+00,  5.126760054073155E+00, -1.482472845464897E-01,
2457505.500000000, A.D. 2016-Apr-27 00:00:00.0000,  4.201027827289825E+09, -1.560356564738126E+09, -6.468438676916766E+07,  1.855725431509542E+00,  5.127697398546747E+00, -1.476975306624326E-01,
2457506.500000000, A.D. 2016-Apr-28 00:00:00.0000,  4.201188170846105E+09, -1.559913497491918E+09, -6.469714874589264E+07,  1.855970455461565E+00,  5.128384497923260E+00, -1.478464648062574E-01,
2457507.500000000, A.D. 2016-Apr-29 00:00:00.0000,  4.201348532555558E+09, -1.559470402565156E+09, -6.470995067251515E+07,  1.856000781604785E+00,  5.128314570415549E+00, -1.485308764712499E-01,
2457508.500000000, A.D. 2016-Apr-30 00:00:00.0000,  4.201508863755763E+09, -1.559027339044244E+09, -6.472280938156140E+07,  1.855228754827836E+00,  5.127766742919333E+00, -1.490316156406684E-01,
2457509.500000000, A.D. 2016-May-01 00:00:00.0000,  4.201669099404716E+09, -1.558584315568849E+09, -6.473568201150334E+07,  1.853899696461299E+00,  5.127516244758141E+00, -1.488202134734264E-01,
2457510.500000000, A.D. 2016-May-02 00:00:00.0000,  4.201829225607206E+09, -1.558141281364663E+09, -6.474851050560462E+07,  1.852837262847632E+00,  5.128029587604605E+00, -1.481075791114002E-01,
2457511.500000000, A.D. 2016-May-03 00:00:00.0000,  4.201989294040996E+09, -1.557698178963884E+09, -6.476128189151132E+07,  1.852588258440587E+00,  5.128980153555654E+00, -1.476250529220500E-01,
2457512.500000000, A.D. 2016-May-04 00:00:00.0000,  4.202149368299062E+09, -1.557255003876924E+09, -6.477404175011003E+07,  1.852854909149667E+00,  5.129587314823387E+00, -1.478650547474447E-01,
2457513.500000000, A.D. 2016-May-05 00:00:00.0000,  4.202309457861880E+09, -1.556811809258717E+09, -6.478684688940489E+07,  1.852804052746215E+00,  5.129426939372176E+00, -1.485698114060923E-01,
2457514.500000000, A.D. 2016-May-06 00:00:00.0000,  4.202469508255233E+09, -1.556368650725279E+09, -6.479970636327350E+07,  1.851932184435272E+00,  5.128871705509294E+00, -1.489990431241153E-01,
2457515.500000000, A.D. 2016-May-07 00:00:00.0000,  4.202629457604740E+09, -1.555925528618222E+09, -6.481257207194662E+07,  1.850588148510954E+00,  5.128704189575453E+00, -1.486985078284369E-01,
2457516.500000000, A.D. 2016-May-08 00:00:00.0000,  4.202789300873972E+09, -1.555482387652561E+09, -6.482538869970798E+07,  1.849611019957625E+00,  5.129304398239682E+00, -1.479716525933716E-01,
2457517.500000000, A.D. 2016-May-09 00:00:00.0000,  4.202949095092784E+09, -1.555039174320794E+09, -6.483815114876616E+07,  1.849458897118947E+00,  5.130255175426994E+00, -1.475645718615817E-01,
2457518.500000000, A.D. 2016-May-10 00:00:00.0000,  4.203108900142703E+09, -1.554595892452912E+09, -6.485090983211410E+07,  1.849733282732473E+00,  5.130775325351679E+00, -1.478913408769875E-01,
2457519.500000000, A.D. 2016-May-11 00:00:00.0000,  4.203268716582855E+09, -1.554152599244562E+09, -6.486371833013546E+07,  1.849592854472912E+00,  5.130530707849221E+00, -1.486040901642292E-01,
2457520.500000000, A.D. 2016-May-12 00:00:00.0000,  4.203428485070601E+09, -1.553709345878877E+09, -6.487657776116884E+07,  1.848626966033373E+00,  5.129981110321714E+00, -1.489542327163178E-01,
2457521.500000000, A.D. 2016-May-13 00:00:00.0000,  4.203588147969804E+09, -1.553266124393135E+09, -6.488943562035620E+07,  1.847281942805463E+00,  5.129902914505696E+00, -1.485696267728973E-01,
2457522.500000000, A.D. 2016-May-14 00:00:00.0000,  4.203747709189517E+09, -1.552822875948074E+09, -6.490224029140997E+07,  1.846397750947599E+00,  5.130583040357173E+00, -1.478410005253741E-01,
2457523.500000000, A.D. 2016-May-15 00:00:00.0000,  4.203907230124106E+09, -1.552379551922887E+09, -6.491499463966131E+07,  1.846335860532649E+00,  5.131521008043523E+00, -1.475162768243881E-01,
2457524.500000000, A.D. 2016-May-16 00:00:00.0000,  4.204066765907267E+09, -1.551936164401316E+09, -6.492775303672385E+07,  1.846603954378443E+00,  5.131948572088762E+00, -1.479240100704404E-01,
